time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-1.1916002394952923,0.9986599576228453,14.885440459461945,0.18770762883179426,0.1524405867719869,0.0,-1.6893877786133602,1.6347970745776967,3.8916171914542748,-0.03046861597898824,0.08755882834470098,0.0,392.7963878514841,392.75659943980753,393.1289144984924,389.80669934268116
2.2200000000000015,-1.2960298776449273,1.1003289393353943,15.1203332066568,0.18634511502976014,0.16447269465718328,0.0,-1.7926857857622245,1.7539079129250934,3.937643143820173,-0.039239299667799106,0.11490415076867042,0.0,443.03766774374947,445.28858839892933,443.64200186238116,442.9207466587104
2.2800000000000016,-1.4068859589175948,1.2090937831023614,15.357768676060497,0.19278851675222786,0.1820004224596392,0.0,-1.9041480745360162,1.8719930420666957,3.976087789933243,-0.007925257956406579,0.07796194263381737,0.0,444.6402297732805,441.6123904355781,440.7430668425817,443.3235272121909
2.3400000000000016,-1.5249411909256372,1.3252523468543012,15.598604876649313,0.19235941849797555,0.18699206491861275,0.0,-2.031479219932734,1.9997520509245996,4.051219273721802,-0.0064775923710907015,0.0705075047771933,0.0,455.87354841249316,455.2817790383812,456.0885871814881,456.20432127393485
2.4000000000000017,-1.650228315107909,1.4485389397030124,15.84124446535953,0.1941695504162526,0.19288958313969928,0.0,-2.1452919534193264,2.10987074333401,4.036488267294547,-0.02396547201085622,0.05511242670403956,0.0,427.83097176632026,426.5213730258256,428.87306400702727,427.3850280731297
2.4600000000000017,-1.7826187109896765,1.5786347670220515,16.083821073646266,0.20204530810812305,0.19677239345519837,0.0,-2.2680711080134937,2.22721468799732,4.048904544588935,0.008287195874409615,0.045511625976083936,0.0,438.1602823817723,437.3630766060316,435.81124250632473,438.4991261999396
2.520000000000002,-1.922491491171216,1.7159264220011432,16.327285769078344,0.20599677411543116,0.19981691779019783,0.0,-2.394632945926773,2.3493802133490704,4.0661573564683815,0.027481972982074398,0.03805841231028297,0.0,440.4280359019012,439.8121333340161,439.31418276528433,440.90302133401167
2.580000000000002,-2.0696727981579937,1.8602587244206847,16.570068084995818,0.21234514237369506,0.20218323299980945,0.0,-2.5116544167517754,2.4621122691136295,4.026358545244341,0.05005939797592806,0.033485137701119536,0.0,422.05395947829356,421.65969294785793,420.7837238489665,422.7346329932903
2.640000000000002,-2.22427134843251,2.0117890826783884,16.812049977939417,0.21637591621992414,0.20591253392341535,0.0,-2.64195453180307,2.589099587200835,4.039248477687557,0.06002627179139371,0.04670241648839895,0.0,440.06160163126646,441.1551875370332,439.3949359688063,440.22246138561144
2.700000000000002,-2.3867218893663673,2.1709465479327292,17.054546907582367,0.2208214340927519,0.20959043162347424,0.0,-2.7734071414066364,2.7163964484096637,4.0435258524884565,0.04869116466927282,0.035180805103553106,0.0,438.92153665866266,437.96521005154995,438.8262792669247,437.88642416006627
2.760000000000002,-2.5581219022013797,2.3388519800733674,17.30177645136201,0.2334705230620795,0.2120467247909117,0.0,-2.9400465498509822,2.881503718994171,4.196063688987197,0.08167787719370141,0.040529958603130516,0.0,485.806308172371,486.20778700733194,485.9257455821017,488.394819303018
2.820000000000002,-2.738697003512872,2.515943058302058,17.554020851590106,0.2422470498459477,0.21609874528301543,0.0,-3.079486196186611,3.022103006703312,4.211379921739198,0.10207694337316943,0.025334524770737693,0.0,446.5225639447802,445.28157987269657,445.65146240350765,447.32249364671884
2.880000000000002,-2.9282213928303125,2.702152069504489,17.809344180716135,0.24841815246655408,0.21766127442989625,0.0,-3.2380763928941154,3.185199736061717,4.298445890440096,0.09822680078749507,0.02157803798871574,0.0,471.2505478957665,470.96008324571164,470.5959821459474,470.3059861380785
